Item_Identifier,Outlet_Identifier,Item_Outlet_Sales (Predicted)
FDC46,OUT045,3131.132681
NCM18,OUT046,1062.143099
FDK16,OUT046,1613.758924
FDI28,OUT017,1193.900669
FDS11,OUT018,3125.475166
DRD13,OUT046,1062.143099
FDL36,OUT035,1613.758924
FDI27,OUT013,940.5948678
FDJ53,OUT019,585.4516073
FDS44,OUT045,3674.451961
FDE28,OUT046,3520.439369
FDQ33,OUT018,2431.094061
FDB37,OUT017,3674.451961
FDQ31,OUT045,1329.689967
NCQ05,OUT046,2511.642001
FDE10,OUT013,1876.869728
FDF38,OUT017,962.7569674
FDE50,OUT019,947.72627
DRG37,OUT010,374.4686871
NCH06,OUT049,3674.451961
FDY14,OUT045,3674.451961
FDO27,OUT017,1534.259719
FDQ19,OUT049,3674.451961
FDZ26,OUT019,835.1277442
FDN51,OUT013,3674.451961
FDK20,OUT035,1876.869728
FDD40,OUT018,2841.743322
DRI25,OUT018,900.2563135
FDH56,OUT017,1876.869728
FDI36,OUT027,5075.783033
DRH11,OUT018,900.2563135
NCV18,OUT017,1329.689967
DRI01,OUT049,2970.813161
DRE48,OUT049,3131.132681
FDS51,OUT035,1097.840615
FDM38,OUT017,962.7569674
FDB60,OUT027,5203.035115
FDY58,OUT035,3520.439369
FDY22,OUT045,2511.642001
FDF11,OUT027,4956.283453
FDZ51,OUT035,1613.758924
FDQ45,OUT017,3131.132681
FDF17,OUT035,3131.132681
NCF31,OUT027,3859.378688
FDA37,OUT013,1876.869728
FDO51,OUT046,998.4544829
FDF34,OUT013,3131.132681
FDD57,OUT018,1412.721813
FDO37,OUT046,3520.439369
FDR49,OUT049,962.7569674
FDS39,OUT049,1876.869728
FDI48,OUT027,1948.384547
DRM35,OUT049,2970.813161
FDV57,OUT035,3131.132681
FDZ55,OUT013,2865.801465
FDI28,OUT035,1193.900669
FDS21,OUT045,1062.143099
FDT34,OUT013,1613.758924
DRI25,OUT035,962.7569674
FDT47,OUT010,214.6624357
DRH39,OUT045,1193.900669
NCD54,OUT045,2511.642001
FDU16,OUT027,2531.047174
NCW29,OUT045,1833.558728
FDV25,OUT027,5421.657104
FDM56,OUT035,1779.895111
FDZ04,OUT027,1839.079989
FDG59,OUT019,173.4398496
FDI56,OUT045,1570.447925
FDS33,OUT035,1613.758924
FDC23,OUT049,2970.813161
FDT11,OUT049,3131.132681
FDG17,OUT045,3674.451961
FDZ44,OUT045,1833.558728
FDJ52,OUT013,2865.801465
DRI23,OUT046,2865.801465
DRE15,OUT010,195.3036302
NCF07,OUT013,1613.758924
NCR29,OUT049,962.7569674
FDE44,OUT019,146.1730784
FDT23,OUT035,1193.900669
NCG06,OUT017,3674.451961
NCU41,OUT010,509.8812291
FDH46,OUT017,1613.758924
FDV31,OUT013,2970.813161
NCT41,OUT027,4342.926421
FDE22,OUT027,4739.109427
FDC26,OUT045,1736.584111
DRF51,OUT017,962.7569674
NCY53,OUT019,488.4769903
FDY21,OUT017,3131.132681
FDL27,OUT013,1075.678515
FDZ34,OUT049,3131.132681
NCF43,OUT010,363.6019857
FDC21,OUT035,1613.758924
FDL26,OUT013,2511.642001
FDT25,OUT010,267.2607233
NCR30,OUT046,1193.900669
DRL23,OUT019,476.9577003
NCR05,OUT049,3131.132681
NCE19,OUT018,1033.891481
FDY07,OUT035,962.7569674
FDB10,OUT017,3674.451961
FDP57,OUT013,1613.758924
FDU48,OUT019,596.2889206
FDH48,OUT035,1329.689967
FDO33,OUT035,1876.869728
NCU29,OUT045,2511.642001
FDW35,OUT046,962.7569674
FDH05,OUT010,535.3358199
FDP26,OUT049,1613.758924
DRG27,OUT035,962.7569674
FDQ33,OUT046,2511.642001
FDH20,OUT010,214.6624357
FDV14,OUT046,1613.758924
DRD01,OUT046,962.7569674
NCI17,OUT049,1613.758924
FDF39,OUT010,568.7572777
FDX37,OUT046,1613.758924
NCX17,OUT035,3674.451961
FDN03,OUT013,3674.451961
NCS41,OUT010,509.8812291
FDH34,OUT045,3131.132681
NCX53,OUT018,1603.474891
FDY31,OUT046,2511.642001
FDD20,OUT017,1876.869728
FDE51,OUT045,962.7569674
FDV27,OUT046,1329.689967
FDF16,OUT035,2511.642001
FDZ02,OUT049,1613.758924
NCK05,OUT045,1062.143099
FDM12,OUT027,4866.457309
NCA05,OUT018,2431.094061
FDX33,OUT045,2865.801465
FDM25,OUT049,2970.813161
FDE41,OUT018,1412.721813
FDW14,OUT045,1570.447925
NCD30,OUT046,1613.758924
FDB23,OUT010,501.5260673
FDF45,OUT046,1062.143099
FDW20,OUT017,1876.869728
FDF47,OUT045,3520.439369
NCR05,OUT019,947.72627
DRB01,OUT046,3131.132681
FDE36,OUT013,2943.624191
FDU56,OUT049,3131.132681
FDB23,OUT049,3520.439369
FDN48,OUT049,1613.758924
FDS43,OUT013,3131.132681
NCN05,OUT013,3131.132681
NCL53,OUT049,2970.813161
FDL56,OUT046,1329.689967
FDH17,OUT018,1412.721813
FDP37,OUT046,1876.869728
FDG09,OUT019,947.72627
FDA55,OUT045,3520.439369
FDX31,OUT049,3674.451961
FDJ41,OUT045,3674.451961
DRC24,OUT045,2511.642001
FDQ21,OUT035,1876.869728
NCT54,OUT045,1570.447925
FDH08,OUT049,3520.439369
FDY38,OUT018,3125.475166
DRM11,OUT010,509.8812291
FDG32,OUT049,3005.288439
NCH18,OUT046,3674.451961
FDI20,OUT035,3131.132681
FDA33,OUT018,2431.094061
FDN45,OUT013,3520.439369
FDT45,OUT010,164.1261595
FDR32,OUT035,3520.439369
FDA48,OUT017,3520.439369
FDN23,OUT017,2511.642001
NCR18,OUT035,962.7569674
FDD45,OUT046,1613.758924
FDI22,OUT018,2841.743322
FDT09,OUT013,1876.869728
DRC24,OUT027,4303.757205
FDT39,OUT046,2511.642001
FDX28,OUT045,1570.447925
FDA50,OUT018,1412.721813
FDT33,OUT027,4739.109427
FDQ60,OUT049,1876.869728
NCM19,OUT018,1506.500274
FDF40,OUT046,3674.451961
NCI30,OUT035,3674.451961
FDK34,OUT049,3674.451961
FDA38,OUT027,5421.657104
FDT02,OUT045,962.7569674
FDC11,OUT017,1329.689967
FDD08,OUT046,962.7569674
NCS29,OUT046,3674.451961
DRI03,OUT010,476.9071672
FDK48,OUT035,1193.900669
FDM52,OUT049,2511.642001
FDP49,OUT035,962.7569674
DRA24,OUT046,2865.801465
NCJ43,OUT049,2970.813161
FDE11,OUT045,3131.132681
FDP01,OUT049,2511.642001
FDQ59,OUT018,1412.721813
FDA43,OUT019,947.72627
FDL14,OUT017,2511.642001
FDV50,OUT010,267.2607233
FDT01,OUT027,5042.448678
NCC42,OUT035,1876.869728
FDO28,OUT046,1876.869728
FDD32,OUT019,457.5988948
FDV45,OUT035,3131.132681
NCW17,OUT019,585.4516073
NCJ17,OUT027,2531.047174
NCF18,OUT049,3131.132681
FDP01,OUT045,2511.642001
FDH24,OUT045,2589.464728
FDI38,OUT027,5236.835593
FDX03,OUT035,998.4544829
FDY28,OUT046,3520.439369
FDN34,OUT018,2841.743322
FDJ02,OUT045,2511.642001
FDW40,OUT019,629.6392911
FDX03,OUT017,998.4544829
FDE17,OUT027,3943.98115
FDT58,OUT046,2865.801465
FDI38,OUT013,3131.132681
FDW22,OUT035,3520.439369
FDS15,OUT027,2784.762608
NCX06,OUT013,3131.132681
DRK47,OUT035,3520.439369
FDC23,OUT027,4794.973801
FDM56,OUT010,214.6624357
FDP21,OUT046,3131.132681
FDP58,OUT046,3520.439369
FDA27,OUT019,1140.462698
FDK41,OUT019,468.8975519
NCH42,OUT046,3520.439369
FDG29,OUT045,962.7569674
FDW15,OUT018,2431.094061
FDD28,OUT018,900.2563135
FDQ37,OUT049,3131.132681
FDC23,OUT035,2970.813161
FDV13,OUT035,1613.758924
FDK33,OUT046,3520.439369
FDO33,OUT013,1779.895111
FDN21,OUT017,2865.801465
NCW06,OUT027,5337.054643
FDI38,OUT035,3131.132681
FDC21,OUT027,2858.806824
NCS05,OUT046,1876.869728
NCN53,OUT049,962.7569674
FDV40,OUT010,195.3036302
FDG60,OUT017,3674.451961
NCY30,OUT027,5000.476837
FDM40,OUT045,1833.558728
NCO30,OUT046,3131.132681
FDK10,OUT046,3131.132681
FDM36,OUT045,3048.635888
FDN10,OUT013,1876.869728
FDM46,OUT018,1412.721813
FDX50,OUT049,1779.895111
FDP33,OUT045,3674.451961
FDO12,OUT045,3131.132681
FDC28,OUT013,1779.895111
FDO31,OUT045,1193.900669
FDX45,OUT035,2511.642001
FDV21,OUT049,1876.869728
FDH04,OUT049,1613.758924
NCG54,OUT013,2865.801465
FDO13,OUT046,2865.801465
FDA09,OUT027,4984.300821
FDC38,OUT017,1876.869728
NCO42,OUT046,2511.642001
FDL45,OUT049,1876.869728
NCK31,OUT013,1012.759226
FDM39,OUT017,2970.813161
FDC22,OUT010,508.5606106
FDF46,OUT046,1876.869728
FDQ37,OUT045,3131.132681
FDH41,OUT010,535.3358199
FDQ04,OUT046,962.7569674
NCQ02,OUT027,4815.655326
FDJ57,OUT027,5085.079298
NCE07,OUT049,1876.869728
FDE56,OUT013,1039.981
FDI20,OUT049,3131.132681
FDK36,OUT018,900.2563135
FDP08,OUT027,5623.275361
FDF44,OUT017,1876.869728
NCU53,OUT017,2865.801465
FDF47,OUT035,3520.439369
FDS55,OUT010,363.6019857
FDZ52,OUT010,226.1817258
FDL04,OUT018,1412.721813
NCM26,OUT035,2583.80636
FDX43,OUT049,2865.801465
FDP52,OUT049,3520.439369
DRK49,OUT045,962.7569674
FDE38,OUT013,2865.801465
DRF13,OUT035,2511.642001
FDK41,OUT010,206.6022873
FDJ04,OUT027,2784.762608
FDZ44,OUT018,1603.474891
FDS11,OUT013,3520.439369
FDA55,OUT049,3520.439369
NCW53,OUT046,3131.132681
FDB49,OUT027,2487.128701
FDD23,OUT017,3131.132681
NCV42,OUT045,1736.584111
NCZ29,OUT018,1603.474891
FDQ26,OUT013,1039.981
FDV08,OUT017,962.7569674
FDC53,OUT049,1613.758924
FDV58,OUT010,508.5606106
NCP02,OUT019,173.4398496
DRI37,OUT045,962.7569674
FDQ12,OUT049,3520.439369
FDE33,OUT046,1193.900669
FDX27,OUT045,1570.447925
FDM22,OUT017,962.7569674
NCH30,OUT019,488.4769903
FDC04,OUT017,3674.451961
FDO38,OUT046,1193.900669
FDV52,OUT027,2784.762608
FDB32,OUT013,1613.758924
FDV43,OUT018,900.2563135
FDI24,OUT018,2841.743322
FDR40,OUT017,1193.900669
FDW02,OUT049,1876.869728
FDE44,OUT049,962.7569674
FDL38,OUT046,1613.758924
NCT54,OUT010,214.6624357
DRJ39,OUT010,507.3771343
FDW55,OUT049,3674.451961
DRF13,OUT019,793.583749
NCW17,OUT049,1876.869728
FDP13,OUT035,962.7569674
FDS08,OUT018,2841.743322
NCP17,OUT035,1062.143099
NCO53,OUT035,3131.132681
FDH19,OUT045,2970.813161
FDJ04,OUT017,1876.869728
FDG10,OUT049,962.7569674
FDA40,OUT010,214.6624357
FDI53,OUT045,2865.801465
FDU09,OUT010,164.1261595
FDK60,OUT045,1570.447925
FDR43,OUT017,962.7569674
FDW22,OUT017,3520.439369
DRP47,OUT010,500.9484784
DRG48,OUT010,374.4686871
FDA14,OUT035,2511.642001
FDU49,OUT013,1329.689967
FDK28,OUT045,3674.451961
FDT19,OUT046,2970.813161
NCQ42,OUT045,1833.558728
FDD03,OUT045,3674.451961
NCM53,OUT013,1613.758924
NCX53,OUT045,1833.558728
FDV14,OUT027,2531.047174
NCZ54,OUT017,2865.801465
FDB39,OUT013,940.5948678
DRC24,OUT046,2511.642001
FDY36,OUT013,1171.73857
FDN01,OUT035,2970.813161
DRH25,OUT046,962.7569674
FDV08,OUT046,962.7569674
NCP53,OUT049,3674.451961
FDU52,OUT010,434.6330275
NCI42,OUT045,3131.132681
FDZ14,OUT035,1876.869728
FDF11,OUT046,3674.451961
FDQ13,OUT018,1412.721813
FDO32,OUT010,126.7182728
DRJ37,OUT018,2431.094061
FDY43,OUT046,2865.801465
NCT41,OUT017,2511.642001
NCV17,OUT045,1833.558728
FDM04,OUT027,1839.079989
DRB48,OUT018,900.2563135
FDM24,OUT013,2589.464728
FDT37,OUT049,3674.451961
NCO05,OUT010,214.6624357
FDL13,OUT046,3674.451961
FDL15,OUT017,2511.642001
FDB11,OUT018,3125.475166
FDL14,OUT019,832.2717873
FDY10,OUT019,568.7009001
FDJ40,OUT049,1779.895111
NCW18,OUT046,3674.451961
NCY06,OUT013,1876.869728
DRE13,OUT018,1412.721813
FDA26,OUT045,3520.439369
NCE19,OUT010,153.985044
FDE33,OUT035,1193.900669
DRL59,OUT027,1839.079989
FDY07,OUT046,962.7569674
FDF57,OUT018,2841.743322
FDM58,OUT035,1779.895111
FDP26,OUT027,2784.762608
FDY32,OUT046,2865.801465
FDD51,OUT010,153.985044
FDU22,OUT018,1603.474891
FDZ49,OUT018,3125.475166
NCI42,OUT017,3131.132681
FDT04,OUT027,1839.079989
NCU41,OUT045,3131.132681
FDS56,OUT045,3674.451961
NCN42,OUT017,2511.642001
FDK34,OUT046,3674.451961
FDB03,OUT017,3674.451961
DRJ25,OUT035,962.7569674
FDT25,OUT027,2784.762608
FDN20,OUT013,2865.801465
FDP09,OUT013,3520.439369
FDM20,OUT019,1140.462698
NCG55,OUT046,1876.869728
NCP14,OUT045,1570.447925
NCH06,OUT046,3674.451961
FDV52,OUT013,1876.869728
NCL07,OUT035,1034.921326
DRJ11,OUT027,5085.079298
DRO59,OUT013,1118.230213
FDW15,OUT010,396.8992616
NCQ30,OUT035,1876.869728
NCN54,OUT019,457.5988948
FDY01,OUT027,2784.762608
FDX39,OUT035,3520.439369
FDH53,OUT027,2531.047174
FDA57,OUT035,962.7569674
NCC07,OUT010,214.6624357
FDU28,OUT013,3131.132681
FDK36,OUT010,153.985044
FDR36,OUT018,900.2563135
NCQ17,OUT035,2511.642001
FDS28,OUT019,173.4398496
FDE08,OUT045,2511.642001
FDU22,OUT046,1876.869728
FDG41,OUT045,1736.584111
FDO31,OUT010,195.3036302
FDM21,OUT019,1112.156057
FDU40,OUT017,3131.132681
FDV36,OUT018,1603.474891
FDT10,OUT027,1890.255858
FDX38,OUT045,962.7569674
NCU30,OUT027,4654.506965
NCV06,OUT049,3131.132681
FDT16,OUT035,3674.451961
NCP41,OUT027,2784.762608
FDZ56,OUT017,2865.801465
FDC22,OUT035,3131.132681
FDU10,OUT035,962.7569674
FDS46,OUT045,1833.558728
FDO08,OUT049,2865.801465
NCV42,OUT018,1807.47781
FDP33,OUT035,3674.451961
FDJ12,OUT046,3131.132681
FDH04,OUT045,1570.447925
NCU54,OUT013,3131.132681
FDO36,OUT010,477.3589373
FDT37,OUT027,5421.657104
FDD14,OUT010,500.9484784
FDA16,OUT013,3520.439369
NCS42,OUT019,476.9577003
FDP10,OUT019,452.1468447
FDQ28,OUT049,2511.642001
FDK57,OUT010,248.5863891
FDK02,OUT013,1876.869728
FDW47,OUT018,1603.474891
NCC42,OUT018,1603.474891
FDQ37,OUT018,2841.743322
FDL40,OUT046,1613.758924
DRE13,OUT010,214.6624357
FDQ34,OUT027,2835.938477
NCB54,OUT046,1876.869728
FDS48,OUT049,2589.464728
FDO15,OUT045,1193.900669
NCT30,OUT013,940.5948678
FDU49,OUT027,2531.047174
FDE21,OUT046,1876.869728
FDS49,OUT019,457.5988948
FDT38,OUT027,2531.047174
FDZ01,OUT045,1570.447925
FDC41,OUT035,1193.900669
DRG13,OUT010,427.5891216
NCZ42,OUT018,3088.877983
NCM07,OUT045,1401.854326
NCV17,OUT018,1603.474891
DRK39,OUT035,1329.689967
FDS37,OUT018,1603.474891
FDV12,OUT019,487.7950136
NCG19,OUT018,3088.877983
FDS51,OUT013,1075.678515
NCO14,OUT046,962.7569674
FDC38,OUT046,1876.869728
FDN15,OUT046,1876.869728
NCH42,OUT013,3520.439369
FDQ22,OUT046,962.7569674
FDC05,OUT013,3131.132681
FDZ31,OUT013,3131.132681
DRJ23,OUT049,3131.132681
FDC52,OUT035,2511.642001
DRD12,OUT010,214.6624357
FDV55,OUT017,2511.642001
FDD32,OUT046,1193.900669
FDR01,OUT049,3131.132681
FDY08,OUT019,629.6392911
FDQ45,OUT045,3131.132681
DRN11,OUT027,3943.98115
NCS05,OUT018,1603.474891
FDY32,OUT035,2865.801465
NCD31,OUT045,2865.801465
NCE06,OUT049,2865.801465
NCP14,OUT046,1613.758924
NCF18,OUT019,947.72627
FDF14,OUT018,2431.094061
FDB22,OUT017,2511.642001
NCH54,OUT049,2865.801465
FDU27,OUT035,998.4544829
FDS58,OUT027,4739.109427
NCU29,OUT035,2511.642001
FDJ57,OUT013,3131.132681
FDL56,OUT049,1329.689967
FDH60,OUT035,3131.132681
FDN24,OUT018,900.2563135
FDD02,OUT017,1876.869728
FDP15,OUT017,3674.451961
FDB28,OUT027,5294.405022
DRC49,OUT045,2511.642001
NCG30,OUT018,1904.452427
FDJ14,OUT049,1193.900669
FDL52,OUT045,962.7569674
NCG19,OUT027,5209.802561
NCN41,OUT035,1876.869728
FDW22,OUT013,3520.439369
FDI02,OUT013,1779.895111
FDV51,OUT045,2865.801465
FDV48,OUT046,1193.900669
NCL17,OUT019,585.4516073
FDP46,OUT045,1570.447925
FDU10,OUT045,962.7569674
FDT37,OUT010,501.5260673
FDI27,OUT035,962.7569674
FDN51,OUT046,3674.451961
FDW07,OUT035,1329.689967
FDN45,OUT049,3520.439369
DRN37,OUT027,4515.1187
DRF48,OUT049,3131.132681
FDP38,OUT019,173.4398496
NCX18,OUT027,5152.233132
FDK45,OUT018,1603.474891
FDZ37,OUT049,1329.689967
FDS50,OUT018,3125.475166
NCR54,OUT018,2805.146139
NCS17,OUT035,1613.758924
FDV31,OUT046,2970.813161
DRE27,OUT017,1613.758924
FDN60,OUT013,2943.624191
FDK26,OUT013,3131.132681
FDX37,OUT018,1412.721813
FDW31,OUT046,3131.132681
FDX26,OUT018,2841.743322
DRL49,OUT019,585.4516073
FDU49,OUT017,1329.689967
FDY58,OUT046,3520.439369
FDN03,OUT045,3674.451961
NCV06,OUT010,568.695922
FDH53,OUT045,1329.689967
FDG31,OUT018,1066.504819
NCC06,OUT045,1833.558728
FDS13,OUT049,3674.451961
FDP16,OUT035,3674.451961
FDA35,OUT013,1876.869728
DRP47,OUT018,3125.475166
FDY28,OUT010,624.6204799
FDY20,OUT035,1613.758924
NCH30,OUT017,1779.895111
NCR29,OUT019,173.4398496
NCP05,OUT013,2511.642001
NCF30,OUT019,629.6392911
FDA08,OUT035,2865.801465
FDN51,OUT027,5421.657104
FDH12,OUT046,1613.758924
FDY39,OUT017,3131.132681
NCO53,OUT045,3131.132681
FDB40,OUT046,2511.642001
FDH02,OUT049,1613.758924
FDY11,OUT027,1948.384547
FDQ09,OUT019,471.7262831
FDP16,OUT013,3674.451961
NCF55,OUT018,784.9126557
FDY09,OUT027,4794.973801
FDY39,OUT045,3131.132681
NCU53,OUT049,2865.801465
NCT41,OUT049,2511.642001
FDJ45,OUT046,962.7569674
FDR28,OUT013,2865.801465
FDN08,OUT013,1876.869728
FDJ07,OUT049,1876.869728
FDZ09,OUT027,4739.109427
FDQ14,OUT017,2511.642001
FDY12,OUT027,1948.384547
FDK57,OUT046,1876.869728
FDD20,OUT049,1876.869728
FDS36,OUT018,1506.500274
FDI40,OUT049,1613.758924
FDJ40,OUT045,1736.584111
FDE08,OUT013,2511.642001
DRK01,OUT013,1613.758924
FDC58,OUT049,962.7569674
FDE50,OUT046,3131.132681
FDX48,OUT035,2589.464728
DRM35,OUT018,2841.743322
FDG41,OUT013,1613.758924
FDB52,OUT046,3674.451961
FDV19,OUT045,2865.801465
DRG48,OUT017,2511.642001
FDI26,OUT013,2970.813161
FDU11,OUT019,585.4516073
FDF59,OUT019,585.4516073
FDR07,OUT049,1613.758924
NCE06,OUT017,2865.801465
FDE10,OUT046,1876.869728
NCO55,OUT046,1685.923283
FDZ13,OUT013,940.5948678
FDT50,OUT017,1613.758924
FDH12,OUT010,214.6624357
FDD21,OUT045,1833.558728
NCM05,OUT013,3674.451961
FDK04,OUT013,1039.981
FDN33,OUT017,1613.758924
NCM18,OUT010,153.985044
DRC25,OUT049,1329.689967
FDT47,OUT017,1613.758924
FDD45,OUT027,2605.09139
NCD07,OUT018,1807.47781
NCY54,OUT010,500.9484784
FDL12,OUT049,1062.143099
FDL02,OUT017,1613.758924
FDC60,OUT035,1613.758924
FDR37,OUT017,3131.132681
FDY16,OUT017,3131.132681
FDU26,OUT045,1833.558728
FDN24,OUT013,940.5948678
FDH44,OUT013,2511.642001
FDE23,OUT010,153.985044
FDW60,OUT017,3048.635888
FDQ55,OUT049,1876.869728
FDV32,OUT027,1913.124206
FDV03,OUT010,396.8992616
FDY14,OUT010,577.1124396
NCL55,OUT027,5294.405022
DRF25,OUT017,962.7569674
FDX03,OUT046,998.4544829
FDF40,OUT045,3674.451961
FDX24,OUT010,214.6624357
FDA25,OUT049,1613.758924
FDH21,OUT018,2736.731625
FDB47,OUT010,517.4933613
FDT34,OUT019,452.1468447
FDS39,OUT010,267.2607233
NCU05,OUT046,1193.900669
FDE02,OUT049,1613.758924
FDL25,OUT035,1613.758924
FDC50,OUT049,1613.758924
FDZ32,OUT049,1613.758924
FDV14,OUT045,1329.689967
FDR07,OUT045,1570.447925
FDB26,OUT049,962.7569674
NCR50,OUT045,2511.642001
FDP01,OUT018,2431.094061
FDH57,OUT045,1833.558728
FDM60,OUT027,1948.384547
FDA45,OUT017,2970.813161
FDU55,OUT017,3674.451961
FDH40,OUT035,1329.689967
FDG40,OUT019,173.4398496
FDT12,OUT049,3520.439369
DRL59,OUT045,909.2486105
FDT47,OUT018,1412.721813
FDI60,OUT017,1062.143099
DRF51,OUT027,1989.476872
NCK31,OUT049,1034.921326
FDB08,OUT045,2865.801465
FDM44,OUT035,1613.758924
FDD46,OUT018,2431.094061
FDR27,OUT019,585.4516073
FDV56,OUT010,214.6624357
FDM02,OUT049,1329.689967
FDU45,OUT018,1506.500274
FDZ10,OUT017,1876.869728
NCK31,OUT010,153.985044
FDR27,OUT035,1876.869728
FDF33,OUT013,1613.758924
FDJ36,OUT046,1613.758924
FDP33,OUT049,3674.451961
FDG17,OUT046,3674.451961
FDG47,OUT027,5294.405022
NCW29,OUT046,1876.869728
DRH59,OUT017,1140.392312
FDR32,OUT017,3520.439369
FDP48,OUT035,3131.132681
FDG17,OUT035,3674.451961
DRJ59,OUT017,909.2486105
FDY48,OUT027,2487.128701
FDB02,OUT046,2970.813161
FDN10,OUT019,568.7009001
NCD55,OUT035,962.7569674
FDX34,OUT013,1876.869728
FDZ38,OUT045,2970.813161
DRF37,OUT049,3674.451961
DRL47,OUT019,585.4516073
FDL27,OUT035,1097.840615
NCP53,OUT035,3674.451961
FDT03,OUT019,942.3360773
FDJ28,OUT035,3131.132681
FDF40,OUT018,3125.475166
FDA32,OUT035,3520.439369
NCP02,OUT017,1062.143099
FDZ31,OUT045,3131.132681
NCQ29,OUT013,3674.451961
FDP57,OUT010,224.8035513
FDL32,OUT027,2858.806824
DRB01,OUT035,3131.132681
FDJ40,OUT046,1779.895111
FDO24,OUT018,2048.750489
FDO11,OUT018,3125.475166
FDA56,OUT035,1876.869728
FDF02,OUT045,1570.447925
FDA10,OUT013,1876.869728
NCI55,OUT017,1876.869728
FDZ40,OUT010,153.985044
FDV08,OUT049,962.7569674
FDN48,OUT013,1613.758924
FDU57,OUT017,2511.642001
DRF49,OUT013,1876.869728
FDS02,OUT035,3131.132681
FDS43,OUT046,3131.132681
FDT16,OUT013,3674.451961
FDX19,OUT027,5623.275361
FDK15,OUT046,1613.758924
DRA12,OUT049,1876.869728
FDY35,OUT017,962.7569674
NCU42,OUT013,2865.801465
FDD26,OUT013,3131.132681
FDR11,OUT018,2736.731625
NCP53,OUT045,3674.451961
FDP34,OUT045,2511.642001
NCV41,OUT019,488.4769903
FDN20,OUT018,2736.731625
FDZ16,OUT018,2841.743322
FDZ28,OUT049,1876.869728
NCL55,OUT013,3674.451961
NCJ17,OUT046,1329.689967
FDT37,OUT046,3674.451961
FDV51,OUT049,2865.801465
FDZ28,OUT035,1876.869728
FDN27,OUT013,1876.869728
FDS14,OUT019,846.7041835
FDZ58,OUT045,1833.558728
FDD46,OUT046,2511.642001
FDJ03,OUT035,962.7569674
FDU03,OUT010,569.2547146
FDA33,OUT027,3995.157018
NCW53,OUT035,3131.132681
NCC55,OUT017,962.7569674
FDP52,OUT019,1165.917289
FDE39,OUT049,1876.869728
FDB44,OUT035,3131.132681
FDG59,OUT013,940.5948678
FDI05,OUT013,1171.73857
FDF59,OUT045,1833.558728
FDM39,OUT019,899.5318061
FDB14,OUT013,1613.758924
NCS05,OUT019,585.4516073
DRJ35,OUT045,1008.634742
FDO31,OUT019,457.5988948
FDA31,OUT046,2970.813161
FDX40,OUT049,962.7569674
FDW56,OUT045,3131.132681
FDH09,OUT018,900.2563135
FDA52,OUT019,688.3313187
FDF20,OUT019,947.72627
FDE40,OUT046,1062.143099
NCU17,OUT046,1613.758924
NCP14,OUT035,1613.758924
FDN25,OUT027,1839.079989
FDU39,OUT049,1097.840615
NCM05,OUT017,3674.451961
FDU07,OUT017,2511.642001
FDF28,OUT049,1876.869728
FDR57,OUT049,2865.801465
FDJ33,OUT013,1876.869728
DRH23,OUT035,909.2486105
FDQ52,OUT046,3674.451961
DRK13,OUT035,3131.132681
FDP09,OUT046,3520.439369
FDR08,OUT027,2858.806824
FDV50,OUT045,1833.558728
FDT13,OUT049,3131.132681
FDJ27,OUT027,2784.762608
FDH21,OUT046,2511.642001
FDW14,OUT027,2531.047174
FDL52,OUT049,962.7569674
FDW28,OUT017,3131.132681
FDL40,OUT049,1613.758924
FDE24,OUT046,1876.869728
FDX35,OUT049,3520.439369
FDP46,OUT017,1613.758924
FDX56,OUT045,3131.132681
FDQ45,OUT049,3131.132681
FDK50,OUT027,4739.109427
FDY26,OUT045,3131.132681
FDQ09,OUT017,1779.895111
FDN39,OUT049,2865.801465
FDP13,OUT017,962.7569674
FDR51,OUT013,2511.642001
FDZ49,OUT010,500.9484784
FDL28,OUT018,3125.475166
FDZ10,OUT035,1876.869728
FDK38,OUT013,2511.642001
DRL49,OUT027,3904.811934
FDR15,OUT013,2511.642001
FDQ24,OUT035,3674.451961
FDD56,OUT013,2970.813161
NCR42,OUT046,962.7569674
FDH52,OUT045,1062.143099
FDH57,OUT019,585.4516073
FDR15,OUT010,396.8992616
FDJ34,OUT035,1876.869728
FDW37,OUT035,1613.758924
FDQ23,OUT018,1412.721813
FDP34,OUT013,2865.801465
FDE04,OUT027,5085.079298
FDC48,OUT045,1193.900669
FDA47,OUT019,646.3410094
FDI35,OUT018,2841.743322
NCV05,OUT013,2511.642001
FDR28,OUT045,2865.801465
FDH31,OUT017,1613.758924
FDP59,OUT019,476.9577003
FDS19,OUT018,1066.504819
FDM60,OUT045,962.7569674
FDJ44,OUT018,2841.743322
DRH51,OUT017,1329.689967
DRC25,OUT017,1329.689967
DRE25,OUT013,1613.758924
NCX05,OUT049,1876.869728
FDR11,OUT017,2865.801465
DRP47,OUT045,3674.451961
DRC49,OUT019,793.583749
FDQ47,OUT027,2148.996155
FDL20,OUT013,1779.895111
FDM34,OUT035,1876.869728
NCN55,OUT013,3674.451961
FDD41,OUT035,1613.758924
FDE52,OUT049,1613.758924
NCT18,OUT019,899.5318061
FDJ32,OUT018,900.2563135
FDE16,OUT046,3131.132681
FDZ09,OUT045,2865.801465
DRZ11,OUT046,1876.869728
FDK41,OUT049,1329.689967
FDE56,OUT049,1062.143099
FDH34,OUT013,3131.132681
DRI49,OUT013,1092.239364
DRI59,OUT046,3520.439369
DRC36,OUT049,2970.813161
FDS15,OUT019,476.9577003
